filename,fold,target,inst,pitch
p_normednote_0.583_inst_0.781_iclass_2_.wav.wav,1,2,0.781,0.583
p_normednote_0.583_inst_0.839_iclass_2_.wav.wav,1,2,0.839,0.583
p_normednote_0.000_inst_0.852_iclass_2_.wav.wav,1,2,0.852,0.000
p_normednote_0.583_inst_0.814_iclass_2_.wav.wav,1,2,0.814,0.583
p_normednote_0.583_inst_0.924_iclass_2_.wav.wav,1,2,0.924,0.583
p_normednote_0.583_inst_0.954_iclass_2_.wav.wav,1,2,0.954,0.583
p_normednote_0.000_inst_0.753_iclass_2_.wav.wav,1,2,0.753,0.000
p_normednote_0.000_inst_0.832_iclass_2_.wav.wav,1,2,0.832,0.000
p_normednote_0.000_inst_0.859_iclass_2_.wav.wav,1,2,0.859,0.000
p_normednote_0.583_inst_0.745_iclass_2_.wav.wav,1,2,0.745,0.583
p_normednote_0.583_inst_0.860_iclass_2_.wav.wav,1,2,0.860,0.583
p_normednote_0.583_inst_0.960_iclass_2_.wav.wav,1,2,0.960,0.583
p_normednote_0.000_inst_0.877_iclass_2_.wav.wav,1,2,0.877,0.000
p_normednote_0.583_inst_0.799_iclass_2_.wav.wav,1,2,0.799,0.583
p_normednote_0.583_inst_0.973_iclass_2_.wav.wav,1,2,0.973,0.583
p_normednote_0.000_inst_0.764_iclass_2_.wav.wav,1,2,0.764,0.000
p_normednote_0.583_inst_0.669_iclass_2_.wav.wav,1,2,0.669,0.583
p_normednote_0.583_inst_0.732_iclass_2_.wav.wav,1,2,0.732,0.583
p_normednote_0.583_inst_0.963_iclass_2_.wav.wav,1,2,0.963,0.583
p_normednote_0.583_inst_0.884_iclass_2_.wav.wav,1,2,0.884,0.583
p_normednote_0.000_inst_0.735_iclass_2_.wav.wav,1,2,0.735,0.000
p_normednote_0.000_inst_0.855_iclass_2_.wav.wav,1,2,0.855,0.000
p_normednote_0.000_inst_0.952_iclass_2_.wav.wav,1,2,0.952,0.000
p_normednote_0.000_inst_0.973_iclass_2_.wav.wav,1,2,0.973,0.000
p_normednote_0.000_inst_0.687_iclass_2_.wav.wav,1,2,0.687,0.000
p_normednote_0.000_inst_0.814_iclass_2_.wav.wav,1,2,0.814,0.000
p_normednote_0.583_inst_0.894_iclass_2_.wav.wav,1,2,0.894,0.583
p_normednote_0.000_inst_0.997_iclass_2_.wav.wav,1,2,0.997,0.000
p_normednote_0.583_inst_0.802_iclass_2_.wav.wav,1,2,0.802,0.583
p_normednote_0.583_inst_0.756_iclass_2_.wav.wav,1,2,0.756,0.583
p_normednote_0.583_inst_0.790_iclass_2_.wav.wav,1,2,0.790,0.583
p_normednote_0.000_inst_0.966_iclass_2_.wav.wav,1,2,0.966,0.000
p_normednote_0.000_inst_0.918_iclass_2_.wav.wav,1,2,0.918,0.000
p_normednote_0.583_inst_0.947_iclass_2_.wav.wav,1,2,0.947,0.583
p_normednote_0.583_inst_0.681_iclass_2_.wav.wav,1,2,0.681,0.583
p_normednote_0.000_inst_0.889_iclass_2_.wav.wav,1,2,0.889,0.000
p_normednote_0.583_inst_0.727_iclass_2_.wav.wav,1,2,0.727,0.583
p_normednote_0.583_inst_0.742_iclass_2_.wav.wav,1,2,0.742,0.583
p_normednote_0.583_inst_0.838_iclass_2_.wav.wav,1,2,0.838,0.583
p_normednote_0.000_inst_0.747_iclass_2_.wav.wav,1,2,0.747,0.000
p_normednote_0.000_inst_0.801_iclass_2_.wav.wav,1,2,0.801,0.000
p_normednote_0.000_inst_0.923_iclass_2_.wav.wav,1,2,0.923,0.000
p_normednote_0.583_inst_0.705_iclass_2_.wav.wav,1,2,0.705,0.583
p_normednote_0.000_inst_0.811_iclass_2_.wav.wav,1,2,0.811,0.000
p_normednote_0.583_inst_0.907_iclass_2_.wav.wav,1,2,0.907,0.583
p_normednote_0.000_inst_0.977_iclass_2_.wav.wav,1,2,0.977,0.000
p_normednote_0.583_inst_0.902_iclass_2_.wav.wav,1,2,0.902,0.583
p_normednote_0.583_inst_0.707_iclass_2_.wav.wav,1,2,0.707,0.583
p_normednote_0.000_inst_0.986_iclass_2_.wav.wav,1,2,0.986,0.000
p_normednote_0.000_inst_0.964_iclass_2_.wav.wav,1,2,0.964,0.000
p_normednote_0.583_inst_0.673_iclass_2_.wav.wav,1,2,0.673,0.583
p_normednote_0.583_inst_0.747_iclass_2_.wav.wav,1,2,0.747,0.583
p_normednote_0.000_inst_0.824_iclass_2_.wav.wav,1,2,0.824,0.000
p_normednote_0.000_inst_0.707_iclass_2_.wav.wav,1,2,0.707,0.000
p_normednote_0.583_inst_0.682_iclass_2_.wav.wav,1,2,0.682,0.583
p_normednote_0.000_inst_0.867_iclass_2_.wav.wav,1,2,0.867,0.000
p_normednote_0.000_inst_0.225_iclass_0_.wav.wav,2,0,0.225,0.000
p_normednote_0.000_inst_0.029_iclass_0_.wav.wav,2,0,0.029,0.000
p_normednote_0.000_inst_0.137_iclass_0_.wav.wav,2,0,0.137,0.000
p_normednote_0.583_inst_0.047_iclass_0_.wav.wav,2,0,0.047,0.583
p_normednote_0.000_inst_0.257_iclass_0_.wav.wav,2,0,0.257,0.000
p_normednote_0.583_inst_0.248_iclass_0_.wav.wav,2,0,0.248,0.583
p_normednote_0.583_inst_0.158_iclass_0_.wav.wav,2,0,0.158,0.583
p_normednote_0.583_inst_0.300_iclass_0_.wav.wav,2,0,0.300,0.583
p_normednote_0.000_inst_0.219_iclass_0_.wav.wav,2,0,0.219,0.000
p_normednote_0.583_inst_0.195_iclass_0_.wav.wav,2,0,0.195,0.583
p_normednote_0.000_inst_0.285_iclass_0_.wav.wav,2,0,0.285,0.000
p_normednote_0.583_inst_0.296_iclass_0_.wav.wav,2,0,0.296,0.583
p_normednote_0.583_inst_0.062_iclass_0_.wav.wav,2,0,0.062,0.583
p_normednote_0.000_inst_0.105_iclass_0_.wav.wav,2,0,0.105,0.000
p_normednote_0.583_inst_0.059_iclass_0_.wav.wav,2,0,0.059,0.583
p_normednote_0.000_inst_0.152_iclass_0_.wav.wav,2,0,0.152,0.000
p_normednote_0.583_inst_0.023_iclass_0_.wav.wav,2,0,0.023,0.583
p_normednote_0.000_inst_0.048_iclass_0_.wav.wav,2,0,0.048,0.000
p_normednote_0.583_inst_0.246_iclass_0_.wav.wav,2,0,0.246,0.583
p_normednote_0.000_inst_0.115_iclass_0_.wav.wav,2,0,0.115,0.000
p_normednote_0.000_inst_0.157_iclass_0_.wav.wav,2,0,0.157,0.000
p_normednote_0.583_inst_0.069_iclass_0_.wav.wav,2,0,0.069,0.583
p_normednote_0.000_inst_0.016_iclass_0_.wav.wav,2,0,0.016,0.000
p_normednote_0.000_inst_0.010_iclass_0_.wav.wav,2,0,0.010,0.000
p_normednote_0.583_inst_0.004_iclass_0_.wav.wav,2,0,0.004,0.583
p_normednote_0.000_inst_0.013_iclass_0_.wav.wav,2,0,0.013,0.000
p_normednote_0.000_inst_0.261_iclass_0_.wav.wav,2,0,0.261,0.000
p_normednote_0.000_inst_0.230_iclass_0_.wav.wav,2,0,0.230,0.000
p_normednote_0.000_inst_0.211_iclass_0_.wav.wav,2,0,0.211,0.000
p_normednote_0.583_inst_0.191_iclass_0_.wav.wav,2,0,0.191,0.583
p_normednote_0.000_inst_0.061_iclass_0_.wav.wav,2,0,0.061,0.000
p_normednote_0.000_inst_0.254_iclass_0_.wav.wav,2,0,0.254,0.000
p_normednote_0.000_inst_0.146_iclass_0_.wav.wav,2,0,0.146,0.000
p_normednote_0.583_inst_0.125_iclass_0_.wav.wav,2,0,0.125,0.583
p_normednote_0.000_inst_0.299_iclass_0_.wav.wav,2,0,0.299,0.000
p_normednote_0.000_inst_0.199_iclass_0_.wav.wav,2,0,0.199,0.000
p_normednote_0.583_inst_0.040_iclass_0_.wav.wav,2,0,0.040,0.583
p_normednote_0.583_inst_0.226_iclass_0_.wav.wav,2,0,0.226,0.583
p_normednote_0.583_inst_0.157_iclass_0_.wav.wav,2,0,0.157,0.583
p_normednote_0.000_inst_0.055_iclass_0_.wav.wav,2,0,0.055,0.000
p_normednote_0.583_inst_0.174_iclass_0_.wav.wav,2,0,0.174,0.583
p_normednote_0.000_inst_0.240_iclass_0_.wav.wav,2,0,0.240,0.000
p_normednote_0.000_inst_0.065_iclass_0_.wav.wav,2,0,0.065,0.000
p_normednote_0.000_inst_0.080_iclass_0_.wav.wav,2,0,0.080,0.000
p_normednote_0.000_inst_0.324_iclass_0_.wav.wav,2,0,0.324,0.000
p_normednote_0.583_inst_0.277_iclass_0_.wav.wav,2,0,0.277,0.583
p_normednote_0.000_inst_0.091_iclass_0_.wav.wav,2,0,0.091,0.000
p_normednote_0.583_inst_0.274_iclass_0_.wav.wav,2,0,0.274,0.583
p_normednote_0.583_inst_0.166_iclass_0_.wav.wav,2,0,0.166,0.583
p_normednote_0.000_inst_0.081_iclass_0_.wav.wav,2,0,0.081,0.000
p_normednote_0.583_inst_0.176_iclass_0_.wav.wav,2,0,0.176,0.583
p_normednote_0.583_inst_0.055_iclass_0_.wav.wav,2,0,0.055,0.583
p_normednote_0.583_inst_0.297_iclass_0_.wav.wav,2,0,0.297,0.583
p_normednote_0.583_inst_0.076_iclass_0_.wav.wav,2,0,0.076,0.583
p_normednote_0.000_inst_0.068_iclass_0_.wav.wav,2,0,0.068,0.000
p_normednote_0.000_inst_0.326_iclass_0_.wav.wav,2,0,0.326,0.000
p_normednote_0.583_inst_0.257_iclass_0_.wav.wav,2,0,0.257,0.583
p_normednote_0.583_inst_0.145_iclass_0_.wav.wav,2,0,0.145,0.583
p_normednote_0.583_inst_0.256_iclass_0_.wav.wav,2,0,0.256,0.583
p_normednote_0.583_inst_0.267_iclass_0_.wav.wav,2,0,0.267,0.583
p_normednote_0.583_inst_0.066_iclass_0_.wav.wav,2,0,0.066,0.583
p_normednote_0.000_inst_0.331_iclass_0_.wav.wav,2,0,0.331,0.000
p_normednote_0.000_inst_0.271_iclass_0_.wav.wav,2,0,0.271,0.000
p_normednote_0.000_inst_0.142_iclass_0_.wav.wav,2,0,0.142,0.000
p_normednote_0.583_inst_0.228_iclass_0_.wav.wav,2,0,0.228,0.583
p_normednote_0.583_inst_0.177_iclass_0_.wav.wav,2,0,0.177,0.583
p_normednote_0.000_inst_0.135_iclass_0_.wav.wav,2,0,0.135,0.000
p_normednote_0.583_inst_0.231_iclass_0_.wav.wav,2,0,0.231,0.583
p_normednote_0.583_inst_0.078_iclass_0_.wav.wav,2,0,0.078,0.583
p_normednote_0.000_inst_0.020_iclass_0_.wav.wav,2,0,0.020,0.000
p_normednote_0.000_inst_0.174_iclass_0_.wav.wav,2,0,0.174,0.000
p_normednote_0.583_inst_0.276_iclass_0_.wav.wav,2,0,0.276,0.583
p_normednote_0.583_inst_0.123_iclass_0_.wav.wav,2,0,0.123,0.583
p_normednote_0.583_inst_0.204_iclass_0_.wav.wav,2,0,0.204,0.583
p_normednote_0.583_inst_0.293_iclass_0_.wav.wav,2,0,0.293,0.583
p_normednote_0.583_inst_0.154_iclass_0_.wav.wav,2,0,0.154,0.583
p_normednote_0.000_inst_0.022_iclass_0_.wav.wav,2,0,0.022,0.000
p_normednote_0.000_inst_0.267_iclass_0_.wav.wav,2,0,0.267,0.000
p_normednote_0.583_inst_0.329_iclass_0_.wav.wav,2,0,0.329,0.583
p_normednote_0.000_inst_0.100_iclass_0_.wav.wav,2,0,0.100,0.000
p_normednote_0.583_inst_0.031_iclass_0_.wav.wav,2,0,0.031,0.583
p_normednote_0.583_inst_0.106_iclass_0_.wav.wav,2,0,0.106,0.583
p_normednote_0.583_inst_0.181_iclass_0_.wav.wav,2,0,0.181,0.583
p_normednote_0.583_inst_0.068_iclass_0_.wav.wav,2,0,0.068,0.583
p_normednote_0.000_inst_0.056_iclass_0_.wav.wav,2,0,0.056,0.000
p_normednote_0.000_inst_0.073_iclass_0_.wav.wav,2,0,0.073,0.000
p_normednote_0.000_inst_0.317_iclass_0_.wav.wav,2,0,0.317,0.000
p_normednote_0.000_inst_0.021_iclass_0_.wav.wav,2,0,0.021,0.000
p_normednote_0.000_inst_0.121_iclass_0_.wav.wav,2,0,0.121,0.000
p_normednote_0.000_inst_0.249_iclass_0_.wav.wav,2,0,0.249,0.000
p_normednote_0.583_inst_0.014_iclass_0_.wav.wav,2,0,0.014,0.583
p_normednote_0.583_inst_0.319_iclass_0_.wav.wav,2,0,0.319,0.583
p_normednote_0.583_inst_0.167_iclass_0_.wav.wav,2,0,0.167,0.583
p_normednote_0.583_inst_0.105_iclass_0_.wav.wav,2,0,0.105,0.583
p_normednote_0.583_inst_0.001_iclass_0_.wav.wav,2,0,0.001,0.583
p_normednote_0.000_inst_0.197_iclass_0_.wav.wav,2,0,0.197,0.000
p_normednote_0.583_inst_0.155_iclass_0_.wav.wav,2,0,0.155,0.583
p_normednote_0.583_inst_0.242_iclass_0_.wav.wav,2,0,0.242,0.583
p_normednote_0.583_inst_0.161_iclass_0_.wav.wav,2,0,0.161,0.583
p_normednote_0.000_inst_0.208_iclass_0_.wav.wav,2,0,0.208,0.000
p_normednote_0.583_inst_0.011_iclass_0_.wav.wav,2,0,0.011,0.583
p_normednote_0.583_inst_0.090_iclass_0_.wav.wav,2,0,0.090,0.583
p_normednote_0.000_inst_0.205_iclass_0_.wav.wav,2,0,0.205,0.000
p_normednote_0.583_inst_0.131_iclass_0_.wav.wav,2,0,0.131,0.583
p_normednote_0.583_inst_0.082_iclass_0_.wav.wav,2,0,0.082,0.583
p_normednote_0.583_inst_0.245_iclass_0_.wav.wav,2,0,0.245,0.583
p_normednote_0.583_inst_0.118_iclass_0_.wav.wav,2,0,0.118,0.583
p_normednote_0.000_inst_0.295_iclass_0_.wav.wav,2,0,0.295,0.000
p_normednote_0.000_inst_0.259_iclass_0_.wav.wav,2,0,0.259,0.000
p_normednote_0.000_inst_0.217_iclass_0_.wav.wav,2,0,0.217,0.000
p_normednote_0.583_inst_0.212_iclass_0_.wav.wav,2,0,0.212,0.583
p_normednote_0.000_inst_0.242_iclass_0_.wav.wav,2,0,0.242,0.000
p_normednote_0.583_inst_0.135_iclass_0_.wav.wav,2,0,0.135,0.583
p_normednote_0.583_inst_0.049_iclass_0_.wav.wav,2,0,0.049,0.583
p_normednote_0.000_inst_0.214_iclass_0_.wav.wav,2,0,0.214,0.000
p_normednote_0.000_inst_0.019_iclass_0_.wav.wav,2,0,0.019,0.000
p_normednote_0.583_inst_0.247_iclass_0_.wav.wav,2,0,0.247,0.583
p_normednote_0.000_inst_0.166_iclass_0_.wav.wav,2,0,0.166,0.000
p_normednote_0.000_inst_0.026_iclass_0_.wav.wav,2,0,0.026,0.000
p_normednote_0.000_inst_0.244_iclass_0_.wav.wav,2,0,0.244,0.000
p_normednote_0.583_inst_0.591_iclass_1_.wav.wav,2,1,0.591,0.583
p_normednote_0.000_inst_0.638_iclass_1_.wav.wav,2,1,0.638,0.000
p_normednote_0.583_inst_0.423_iclass_1_.wav.wav,2,1,0.423,0.583
p_normednote_0.583_inst_0.665_iclass_1_.wav.wav,2,1,0.665,0.583
p_normednote_0.000_inst_0.601_iclass_1_.wav.wav,2,1,0.601,0.000
p_normednote_0.000_inst_0.663_iclass_1_.wav.wav,2,1,0.663,0.000
p_normednote_0.000_inst_0.375_iclass_1_.wav.wav,2,1,0.375,0.000
p_normednote_0.000_inst_0.543_iclass_1_.wav.wav,2,1,0.543,0.000
p_normednote_0.583_inst_0.526_iclass_1_.wav.wav,2,1,0.526,0.583
p_normednote_0.583_inst_0.504_iclass_1_.wav.wav,2,1,0.504,0.583
p_normednote_0.000_inst_0.432_iclass_1_.wav.wav,2,1,0.432,0.000
p_normednote_0.000_inst_0.544_iclass_1_.wav.wav,2,1,0.544,0.000
p_normednote_0.583_inst_0.449_iclass_1_.wav.wav,2,1,0.449,0.583
p_normednote_0.583_inst_0.564_iclass_1_.wav.wav,2,1,0.564,0.583
p_normednote_0.583_inst_0.481_iclass_1_.wav.wav,2,1,0.481,0.583
p_normednote_0.000_inst_0.352_iclass_1_.wav.wav,2,1,0.352,0.000
p_normednote_0.000_inst_0.506_iclass_1_.wav.wav,2,1,0.506,0.000
p_normednote_0.000_inst_0.379_iclass_1_.wav.wav,2,1,0.379,0.000
p_normednote_0.000_inst_0.425_iclass_1_.wav.wav,2,1,0.425,0.000
p_normednote_0.583_inst_0.494_iclass_1_.wav.wav,2,1,0.494,0.583
p_normednote_0.000_inst_0.350_iclass_1_.wav.wav,2,1,0.350,0.000
p_normednote_0.000_inst_0.410_iclass_1_.wav.wav,2,1,0.410,0.000
p_normednote_0.000_inst_0.419_iclass_1_.wav.wav,2,1,0.419,0.000
p_normednote_0.000_inst_0.370_iclass_1_.wav.wav,2,1,0.370,0.000
p_normednote_0.583_inst_0.620_iclass_1_.wav.wav,2,1,0.620,0.583
p_normednote_0.000_inst_0.538_iclass_1_.wav.wav,2,1,0.538,0.000
p_normednote_0.583_inst_0.454_iclass_1_.wav.wav,2,1,0.454,0.583
p_normednote_0.583_inst_0.533_iclass_1_.wav.wav,2,1,0.533,0.583
p_normednote_0.583_inst_0.518_iclass_1_.wav.wav,2,1,0.518,0.583
p_normednote_0.000_inst_0.445_iclass_1_.wav.wav,2,1,0.445,0.000
p_normednote_0.000_inst_0.542_iclass_1_.wav.wav,2,1,0.542,0.000
p_normednote_0.583_inst_0.425_iclass_1_.wav.wav,2,1,0.425,0.583
p_normednote_0.000_inst_0.418_iclass_1_.wav.wav,2,1,0.418,0.000
p_normednote_0.583_inst_0.349_iclass_1_.wav.wav,2,1,0.349,0.583
p_normednote_0.000_inst_0.349_iclass_1_.wav.wav,2,1,0.349,0.000
p_normednote_0.000_inst_0.632_iclass_1_.wav.wav,2,1,0.632,0.000
p_normednote_0.000_inst_0.513_iclass_1_.wav.wav,2,1,0.513,0.000
p_normednote_0.000_inst_0.360_iclass_1_.wav.wav,2,1,0.360,0.000
p_normednote_0.583_inst_0.631_iclass_1_.wav.wav,2,1,0.631,0.583
p_normednote_0.583_inst_0.544_iclass_1_.wav.wav,2,1,0.544,0.583
p_normednote_0.000_inst_0.423_iclass_1_.wav.wav,2,1,0.423,0.000
p_normednote_0.583_inst_0.529_iclass_1_.wav.wav,2,1,0.529,0.583
p_normednote_0.583_inst_0.571_iclass_1_.wav.wav,2,1,0.571,0.583
p_normednote_0.583_inst_0.462_iclass_1_.wav.wav,2,1,0.462,0.583
p_normednote_0.000_inst_0.376_iclass_1_.wav.wav,2,1,0.376,0.000
p_normednote_0.000_inst_0.577_iclass_1_.wav.wav,2,1,0.577,0.000
p_normednote_0.583_inst_0.495_iclass_1_.wav.wav,2,1,0.495,0.583
p_normednote_0.583_inst_0.382_iclass_1_.wav.wav,2,1,0.382,0.583
p_normednote_0.583_inst_0.432_iclass_1_.wav.wav,2,1,0.432,0.583
p_normednote_0.583_inst_0.598_iclass_1_.wav.wav,2,1,0.598,0.583
p_normednote_0.000_inst_0.581_iclass_1_.wav.wav,2,1,0.581,0.000
p_normednote_0.583_inst_0.384_iclass_1_.wav.wav,2,1,0.384,0.583
p_normednote_0.000_inst_0.396_iclass_1_.wav.wav,2,1,0.396,0.000
p_normednote_0.583_inst_0.408_iclass_1_.wav.wav,2,1,0.408,0.583
p_normednote_0.583_inst_0.471_iclass_1_.wav.wav,2,1,0.471,0.583
p_normednote_0.000_inst_0.519_iclass_1_.wav.wav,2,1,0.519,0.000
p_normednote_0.583_inst_0.541_iclass_1_.wav.wav,2,1,0.541,0.583
p_normednote_0.583_inst_0.568_iclass_1_.wav.wav,2,1,0.568,0.583
p_normednote_0.000_inst_0.344_iclass_1_.wav.wav,2,1,0.344,0.000
p_normednote_0.000_inst_0.443_iclass_1_.wav.wav,2,1,0.443,0.000
p_normednote_0.583_inst_0.397_iclass_1_.wav.wav,2,1,0.397,0.583
p_normednote_0.000_inst_0.467_iclass_1_.wav.wav,2,1,0.467,0.000
p_normednote_0.583_inst_0.507_iclass_1_.wav.wav,2,1,0.507,0.583
p_normednote_0.583_inst_0.356_iclass_1_.wav.wav,2,1,0.356,0.583
p_normednote_0.000_inst_0.393_iclass_1_.wav.wav,2,1,0.393,0.000
p_normednote_0.583_inst_0.434_iclass_1_.wav.wav,2,1,0.434,0.583
p_normednote_0.583_inst_0.661_iclass_1_.wav.wav,2,1,0.661,0.583
p_normednote_0.583_inst_0.368_iclass_1_.wav.wav,2,1,0.368,0.583
p_normednote_0.000_inst_0.504_iclass_1_.wav.wav,2,1,0.504,0.000
p_normednote_0.583_inst_0.580_iclass_1_.wav.wav,2,1,0.580,0.583
p_normednote_0.000_inst_0.468_iclass_1_.wav.wav,2,1,0.468,0.000
p_normednote_0.000_inst_0.533_iclass_1_.wav.wav,2,1,0.533,0.000
p_normednote_0.000_inst_0.574_iclass_1_.wav.wav,2,1,0.574,0.000
p_normednote_0.583_inst_0.587_iclass_1_.wav.wav,2,1,0.587,0.583
p_normednote_0.583_inst_0.439_iclass_1_.wav.wav,2,1,0.439,0.583
p_normednote_0.583_inst_0.473_iclass_1_.wav.wav,2,1,0.473,0.583
p_normednote_0.583_inst_0.501_iclass_1_.wav.wav,2,1,0.501,0.583
p_normednote_0.583_inst_0.621_iclass_1_.wav.wav,2,1,0.621,0.583
p_normednote_0.583_inst_0.617_iclass_1_.wav.wav,2,1,0.617,0.583
p_normednote_0.583_inst_0.503_iclass_1_.wav.wav,2,1,0.503,0.583
p_normednote_0.583_inst_0.659_iclass_1_.wav.wav,2,1,0.659,0.583
p_normednote_0.000_inst_0.478_iclass_1_.wav.wav,2,1,0.478,0.000
p_normednote_0.000_inst_0.503_iclass_1_.wav.wav,2,1,0.503,0.000
p_normednote_0.000_inst_0.546_iclass_1_.wav.wav,2,1,0.546,0.000
p_normednote_0.583_inst_0.345_iclass_1_.wav.wav,2,1,0.345,0.583
p_normednote_0.583_inst_0.572_iclass_1_.wav.wav,2,1,0.572,0.583
p_normednote_0.000_inst_0.367_iclass_1_.wav.wav,2,1,0.367,0.000
p_normednote_0.000_inst_0.586_iclass_1_.wav.wav,2,1,0.586,0.000
p_normednote_0.583_inst_0.601_iclass_1_.wav.wav,2,1,0.601,0.583
p_normednote_0.583_inst_0.457_iclass_1_.wav.wav,2,1,0.457,0.583
p_normednote_0.000_inst_0.635_iclass_1_.wav.wav,2,1,0.635,0.000
p_normednote_0.583_inst_0.514_iclass_1_.wav.wav,2,1,0.514,0.583
p_normednote_0.583_inst_0.522_iclass_1_.wav.wav,2,1,0.522,0.583
p_normednote_0.000_inst_0.605_iclass_1_.wav.wav,2,1,0.605,0.000
p_normednote_0.583_inst_0.409_iclass_1_.wav.wav,2,1,0.409,0.583
p_normednote_0.000_inst_0.655_iclass_1_.wav.wav,2,1,0.655,0.000
p_normednote_0.583_inst_0.359_iclass_1_.wav.wav,2,1,0.359,0.583
p_normednote_0.583_inst_0.396_iclass_1_.wav.wav,2,1,0.396,0.583
p_normednote_0.000_inst_0.582_iclass_1_.wav.wav,2,1,0.582,0.000
p_normednote_0.000_inst_0.626_iclass_1_.wav.wav,2,1,0.626,0.000
p_normednote_0.583_inst_0.637_iclass_1_.wav.wav,2,1,0.637,0.583
p_normednote_0.000_inst_0.484_iclass_1_.wav.wav,2,1,0.484,0.000
p_normednote_0.583_inst_0.341_iclass_1_.wav.wav,2,1,0.341,0.583
p_normednote_0.583_inst_0.426_iclass_1_.wav.wav,2,1,0.426,0.583
p_normednote_0.583_inst_0.633_iclass_1_.wav.wav,2,1,0.633,0.583
p_normednote_0.583_inst_0.355_iclass_1_.wav.wav,2,1,0.355,0.583
p_normednote_0.583_inst_0.472_iclass_1_.wav.wav,2,1,0.472,0.583
p_normednote_0.000_inst_0.660_iclass_1_.wav.wav,2,1,0.660,0.000
p_normednote_0.583_inst_0.465_iclass_1_.wav.wav,2,1,0.465,0.583
p_normednote_0.000_inst_0.413_iclass_1_.wav.wav,2,1,0.413,0.000
p_normednote_0.000_inst_0.479_iclass_1_.wav.wav,2,1,0.479,0.000
p_normednote_0.000_inst_0.444_iclass_1_.wav.wav,2,1,0.444,0.000
p_normednote_0.583_inst_0.338_iclass_1_.wav.wav,2,1,0.338,0.583
p_normednote_0.000_inst_0.474_iclass_1_.wav.wav,2,1,0.474,0.000
p_normednote_0.000_inst_0.453_iclass_1_.wav.wav,2,1,0.453,0.000
p_normednote_0.583_inst_0.380_iclass_1_.wav.wav,2,1,0.380,0.583
p_normednote_0.000_inst_0.662_iclass_1_.wav.wav,2,1,0.662,0.000
p_normednote_0.000_inst_0.526_iclass_1_.wav.wav,2,1,0.526,0.000
p_normednote_0.000_inst_0.648_iclass_1_.wav.wav,2,1,0.648,0.000
p_normednote_0.583_inst_0.663_iclass_1_.wav.wav,2,1,0.663,0.583
p_normednote_0.000_inst_0.770_iclass_2_.wav.wav,2,2,0.770,0.000
p_normednote_0.000_inst_0.970_iclass_2_.wav.wav,2,2,0.970,0.000
p_normednote_0.583_inst_0.854_iclass_2_.wav.wav,2,2,0.854,0.583
p_normednote_0.000_inst_0.756_iclass_2_.wav.wav,2,2,0.756,0.000
p_normednote_0.583_inst_0.792_iclass_2_.wav.wav,2,2,0.792,0.583
p_normednote_0.000_inst_0.912_iclass_2_.wav.wav,2,2,0.912,0.000
p_normednote_0.000_inst_0.927_iclass_2_.wav.wav,2,2,0.927,0.000
p_normednote_0.000_inst_0.956_iclass_2_.wav.wav,2,2,0.956,0.000
p_normednote_0.583_inst_0.953_iclass_2_.wav.wav,2,2,0.953,0.583
p_normednote_0.583_inst_0.700_iclass_2_.wav.wav,2,2,0.700,0.583
p_normednote_0.000_inst_0.722_iclass_2_.wav.wav,2,2,0.722,0.000
p_normednote_0.000_inst_0.978_iclass_2_.wav.wav,2,2,0.978,0.000
p_normednote_0.583_inst_0.821_iclass_2_.wav.wav,2,2,0.821,0.583
p_normednote_0.000_inst_0.924_iclass_2_.wav.wav,2,2,0.924,0.000
p_normednote_0.583_inst_0.801_iclass_2_.wav.wav,2,2,0.801,0.583
p_normednote_0.000_inst_0.736_iclass_2_.wav.wav,2,2,0.736,0.000
p_normednote_0.583_inst_0.723_iclass_2_.wav.wav,2,2,0.723,0.583
p_normednote_0.000_inst_0.768_iclass_2_.wav.wav,2,2,0.768,0.000
p_normednote_0.583_inst_0.676_iclass_2_.wav.wav,2,2,0.676,0.583
p_normednote_0.000_inst_0.783_iclass_2_.wav.wav,2,2,0.783,0.000
p_normednote_0.583_inst_0.778_iclass_2_.wav.wav,2,2,0.778,0.583
p_normednote_0.583_inst_0.769_iclass_2_.wav.wav,2,2,0.769,0.583
p_normednote_0.000_inst_0.839_iclass_2_.wav.wav,2,2,0.839,0.000
p_normednote_0.000_inst_0.812_iclass_2_.wav.wav,2,2,0.812,0.000
p_normednote_0.000_inst_0.825_iclass_2_.wav.wav,2,2,0.825,0.000
p_normednote_0.583_inst_0.933_iclass_2_.wav.wav,2,2,0.933,0.583
p_normednote_0.000_inst_0.762_iclass_2_.wav.wav,2,2,0.762,0.000
p_normednote_0.583_inst_0.759_iclass_2_.wav.wav,2,2,0.759,0.583
p_normednote_0.583_inst_0.780_iclass_2_.wav.wav,2,2,0.780,0.583
p_normednote_0.583_inst_0.715_iclass_2_.wav.wav,2,2,0.715,0.583
p_normednote_0.583_inst_0.809_iclass_2_.wav.wav,2,2,0.809,0.583
p_normednote_0.583_inst_0.725_iclass_2_.wav.wav,2,2,0.725,0.583
p_normednote_0.583_inst_0.874_iclass_2_.wav.wav,2,2,0.874,0.583
p_normednote_0.000_inst_0.677_iclass_2_.wav.wav,2,2,0.677,0.000
p_normednote_0.000_inst_0.883_iclass_2_.wav.wav,2,2,0.883,0.000
p_normednote_0.000_inst_0.737_iclass_2_.wav.wav,2,2,0.737,0.000
